Filename,Material,Predicted_CT,Predicted_Energy,
446-Mg3B2TcNb14.poscar,Mg3B2TcNb14,1.9073894,0.645877112,
447-Mg3B2TcTa14.poscar,Mg3B2TcTa14,2.843032,0.710117715,
448-Mg3B2TcMo14.poscar,Mg3B2TcMo14,4.5888095,0.59549087,
449-Mg3B2TcW14.poscar,Mg3B2TcW14,3.0404134,0.653714772,
450-Mg3B2TcMn14.poscar,Mg3B2TcMn14,2.3381298,0.560299694,
451-Mg3B2TcTc14.poscar,Mg3B2TcTc14,5.8868446,0.626398482,
452-Mg3B2TcRe14.poscar,Mg3B2TcRe14,3.483128,0.713154912,
453-Mg3B2TcFe14.poscar,Mg3B2TcFe14,2.8308296,0.546728151,
455-Mg3B2TcOs14.poscar,Mg3B2TcOs14,6.7218733,0.649024181,
456-Mg3B2TcCo14.poscar,Mg3B2TcCo14,2.6113195,0.509389066,
457-Mg3B2TcRh14.poscar,Mg3B2TcRh14,2.6111789,0.464801514,
458-Mg3B2TcIr14.poscar,Mg3B2TcIr14,2.2463317,0.553247149,
459-Mg3B2TcNi14.poscar,Mg3B2TcNi14,2.3812723,0.433744448,
464-Mg3B2TcAu14.poscar,Mg3B2TcAu14,11.042279,0.414969272,
482-Mg3B2ReTi14.poscar,Mg3B2ReTi14,7.9240823,0.615655538,
485-Mg3B2ReV14.poscar,Mg3B2ReV14,2.5897508,0.612305477,
486-Mg3B2ReNb14.poscar,Mg3B2ReNb14,6.9708705,0.647896245,
487-Mg3B2ReTa14.poscar,Mg3B2ReTa14,2.8741322,0.730020872,
488-Mg3B2ReMo14.poscar,Mg3B2ReMo14,6.3105035,0.604884576,
489-Mg3B2ReW14.poscar,Mg3B2ReW14,2.1686616,0.667291957,
490-Mg3B2ReMn14.poscar,Mg3B2ReMn14,1.9955539,0.580858077,
491-Mg3B2ReTc14.poscar,Mg3B2ReTc14,1.5953984,0.612770554,
492-Mg3B2ReRe14.poscar,Mg3B2ReRe14,2.3991463,0.740659853,
493-Mg3B2ReFe14.poscar,Mg3B2ReFe14,2.9286313,0.572251363,
495-Mg3B2ReOs14.poscar,Mg3B2ReOs14,6.897958,0.661439646,
496-Mg3B2ReCo14.poscar,Mg3B2ReCo14,4.031024,0.519701233,
497-Mg3B2ReRh14.poscar,Mg3B2ReRh14,7.845067,0.464395767,
498-Mg3B2ReIr14.poscar,Mg3B2ReIr14,2.1719823,0.580386446,
499-Mg3B2ReNi14.poscar,Mg3B2ReNi14,2.997292,0.452728559,
504-Mg3B2ReAu14.poscar,Mg3B2ReAu14,6.76251,0.441708945,
522-Mg3B2FeTi14.poscar,Mg3B2FeTi14,2.7823453,0.574624765,
525-Mg3B2FeV14.poscar,Mg3B2FeV14,4.8744154,0.569889641,
526-Mg3B2FeNb14.poscar,Mg3B2FeNb14,2.792542,0.625201396,
527-Mg3B2FeTa14.poscar,Mg3B2FeTa14,4.6468606,0.701110575,
528-Mg3B2FeMo14.poscar,Mg3B2FeMo14,6.0621495,0.591290335,
529-Mg3B2FeW14.poscar,Mg3B2FeW14,11.5236,0.643950011,
530-Mg3B2FeMn14.poscar,Mg3B2FeMn14,2.468002,0.561736464,
531-Mg3B2FeTc14.poscar,Mg3B2FeTc14,2.3724413,0.600252324,
532-Mg3B2FeRe14.poscar,Mg3B2FeRe14,12.524415,0.710897934,
533-Mg3B2FeFe14.poscar,Mg3B2FeFe14,4.1105185,0.571590793,
535-Mg3B2FeOs14.poscar,Mg3B2FeOs14,5.6358128,0.63785672,
536-Mg3B2FeCo14.poscar,Mg3B2FeCo14,5.523672,0.502877879,
537-Mg3B2FeRh14.poscar,Mg3B2FeRh14,7.327845,0.465151277,
538-Mg3B2FeIr14.poscar,Mg3B2FeIr14,5.001417,0.548573079,
539-Mg3B2FeNi14.poscar,Mg3B2FeNi14,2.4728417,0.445235246,
544-Mg3B2FeAu14.poscar,Mg3B2FeAu14,10.51083,0.420294993,
562-Mg3B2RuTi14.poscar,Mg3B2RuTi14,2.6862411,0.568347347,
565-Mg3B2RuV14.poscar,Mg3B2RuV14,3.8141623,0.563463743,
566-Mg3B2RuNb14.poscar,Mg3B2RuNb14,1.881191,0.616654681,
567-Mg3B2RuTa14.poscar,Mg3B2RuTa14,8.097705,0.682923639,
568-Mg3B2RuMo14.poscar,Mg3B2RuMo14,7.147776,0.585486604,
569-Mg3B2RuW14.poscar,Mg3B2RuW14,8.064532,0.652666732,
570-Mg3B2RuMn14.poscar,Mg3B2RuMn14,2.7871134,0.539887466,
571-Mg3B2RuTc14.poscar,Mg3B2RuTc14,3.3342476,0.588505096,
572-Mg3B2RuRe14.poscar,Mg3B2RuRe14,3.2571814,0.674731678,
573-Mg3B2RuFe14.poscar,Mg3B2RuFe14,3.2301881,0.53905623,
575-Mg3B2RuOs14.poscar,Mg3B2RuOs14,12.196255,0.628754908,
576-Mg3B2RuCo14.poscar,Mg3B2RuCo14,3.2640426,0.505097807,
577-Mg3B2RuRh14.poscar,Mg3B2RuRh14,3.219911,0.46359943,
578-Mg3B2RuIr14.poscar,Mg3B2RuIr14,3.6143756,0.546332064,
579-Mg3B2RuNi14.poscar,Mg3B2RuNi14,2.8361948,0.429603216,
584-Mg3B2RuAu14.poscar,Mg3B2RuAu14,7.5454774,0.421366607,
602-Mg3B2OsTi14.poscar,Mg3B2OsTi14,1.810997,0.587183561,
605-Mg3B2OsV14.poscar,Mg3B2OsV14,2.1553202,0.58353941,
606-Mg3B2OsNb14.poscar,Mg3B2OsNb14,8.0854845,0.621940457,
607-Mg3B2OsTa14.poscar,Mg3B2OsTa14,2.8425589,0.703792635,
608-Mg3B2OsMo14.poscar,Mg3B2OsMo14,6.1013465,0.591411438,
609-Mg3B2OsW14.poscar,Mg3B2OsW14,2.181462,0.671128691,
610-Mg3B2OsMn14.poscar,Mg3B2OsMn14,6.6770954,0.555492164,
611-Mg3B2OsTc14.poscar,Mg3B2OsTc14,1.4757442,0.597272498,
612-Mg3B2OsRe14.poscar,Mg3B2OsRe14,3.0123935,0.703851836,
613-Mg3B2OsFe14.poscar,Mg3B2OsFe14,2.2840495,0.554570781,
615-Mg3B2OsOs14.poscar,Mg3B2OsOs14,12.860911,0.690102713,
616-Mg3B2OsCo14.poscar,Mg3B2OsCo14,2.280228,0.507654373,
617-Mg3B2OsRh14.poscar,Mg3B2OsRh14,7.739865,0.461081471,
618-Mg3B2OsIr14.poscar,Mg3B2OsIr14,2.8900714,0.566253016,
619-Mg3B2OsNi14.poscar,Mg3B2OsNi14,6.1041803,0.444480158,
624-Mg3B2OsAu14.poscar,Mg3B2OsAu14,6.094393,0.439688231,
642-Mg3B2CoTi14.poscar,Mg3B2CoTi14,3.491385,0.586362805,
645-Mg3B2CoV14.poscar,Mg3B2CoV14,2.4946158,0.567845972,
646-Mg3B2CoNb14.poscar,Mg3B2CoNb14,2.4615011,0.618812242,
647-Mg3B2CoTa14.poscar,Mg3B2CoTa14,2.2371702,0.689378363,
648-Mg3B2CoMo14.poscar,Mg3B2CoMo14,4.6096787,0.585701581,
649-Mg3B2CoW14.poscar,Mg3B2CoW14,14.960618,0.638140259,
650-Mg3B2CoMn14.poscar,Mg3B2CoMn14,2.9418535,0.557588912,
651-Mg3B2CoTc14.poscar,Mg3B2CoTc14,2.898562,0.595292844,
652-Mg3B2CoRe14.poscar,Mg3B2CoRe14,4.4043365,0.707424725,
653-Mg3B2CoFe14.poscar,Mg3B2CoFe14,3.4904127,0.546813416,
655-Mg3B2CoOs14.poscar,Mg3B2CoOs14,12.265013,0.637408111,
656-Mg3B2CoCo14.poscar,Mg3B2CoCo14,3.431052,0.524371753,
657-Mg3B2CoRh14.poscar,Mg3B2CoRh14,6.8073115,0.460707282,
658-Mg3B2CoIr14.poscar,Mg3B2CoIr14,5.4818163,0.546694037,
659-Mg3B2CoNi14.poscar,Mg3B2CoNi14,2.920551,0.443830577,
664-Mg3B2CoAu14.poscar,Mg3B2CoAu14,12.972726,0.418070951,
682-Mg3B2RhTi14.poscar,Mg3B2RhTi14,2.854941,0.554518257,
685-Mg3B2RhV14.poscar,Mg3B2RhV14,3.9120607,0.565350758,
686-Mg3B2RhNb14.poscar,Mg3B2RhNb14,2.055984,0.614579983,
687-Mg3B2RhTa14.poscar,Mg3B2RhTa14,9.978828,0.679588092,
688-Mg3B2RhMo14.poscar,Mg3B2RhMo14,6.6979117,0.577997764,
689-Mg3B2RhW14.poscar,Mg3B2RhW14,8.061272,0.655138576,
690-Mg3B2RhMn14.poscar,Mg3B2RhMn14,3.2682161,0.541864122,
691-Mg3B2RhTc14.poscar,Mg3B2RhTc14,3.401126,0.587540661,
692-Mg3B2RhRe14.poscar,Mg3B2RhRe14,2.4435759,0.678164867,
693-Mg3B2RhFe14.poscar,Mg3B2RhFe14,3.139659,0.531848722,
695-Mg3B2RhOs14.poscar,Mg3B2RhOs14,10.233588,0.624058183,
696-Mg3B2RhCo14.poscar,Mg3B2RhCo14,3.1522565,0.498440085,
697-Mg3B2RhRh14.poscar,Mg3B2RhRh14,12.97249,0.485291662,
698-Mg3B2RhIr14.poscar,Mg3B2RhIr14,3.0706406,0.54840683,
699-Mg3B2RhNi14.poscar,Mg3B2RhNi14,2.684144,0.429931329,
704-Mg3B2RhAu14.poscar,Mg3B2RhAu14,2.2213464,0.417710654,
722-Mg3B2IrTi14.poscar,Mg3B2IrTi14,1.8291008,0.575420436,
725-Mg3B2IrV14.poscar,Mg3B2IrV14,2.634581,0.573530727,
726-Mg3B2IrNb14.poscar,Mg3B2IrNb14,1.9951339,0.618283996,
727-Mg3B2IrTa14.poscar,Mg3B2IrTa14,2.7394953,0.689264052,
728-Mg3B2IrMo14.poscar,Mg3B2IrMo14,5.949343,0.583710293,
729-Mg3B2IrW14.poscar,Mg3B2IrW14,2.4436064,0.666439447,
730-Mg3B2IrMn14.poscar,Mg3B2IrMn14,2.672658,0.541384504,
731-Mg3B2IrTc14.poscar,Mg3B2IrTc14,2.7726579,0.581689029,
732-Mg3B2IrRe14.poscar,Mg3B2IrRe14,3.1800056,0.695286084,
733-Mg3B2IrFe14.poscar,Mg3B2IrFe14,2.88159,0.5429706,
735-Mg3B2IrOs14.poscar,Mg3B2IrOs14,2.4900155,0.644687629,
736-Mg3B2IrCo14.poscar,Mg3B2IrCo14,8.683868,0.499858537,
737-Mg3B2IrRh14.poscar,Mg3B2IrRh14,9.871049,0.451032746,
738-Mg3B2IrIr14.poscar,Mg3B2IrIr14,3.7580104,0.595537951,
739-Mg3B2IrNi14.poscar,Mg3B2IrNi14,7.0112395,0.433507353,
744-Mg3B2IrAu14.poscar,Mg3B2IrAu14,5.961117,0.438399767,
762-Mg3B2NiTi14.poscar,Mg3B2NiTi14,4.6114397,0.573186553,
765-Mg3B2NiV14.poscar,Mg3B2NiV14,2.5763435,0.571942714,
766-Mg3B2NiNb14.poscar,Mg3B2NiNb14,2.0159864,0.619461216,
767-Mg3B2NiTa14.poscar,Mg3B2NiTa14,2.516773,0.691024436,
768-Mg3B2NiMo14.poscar,Mg3B2NiMo14,5.7246737,0.582038742,
769-Mg3B2NiW14.poscar,Mg3B2NiW14,3.6280727,0.635843794,
770-Mg3B2NiMn14.poscar,Mg3B2NiMn14,3.0611532,0.556682166,
771-Mg3B2NiTc14.poscar,Mg3B2NiTc14,2.6131759,0.58653641,
772-Mg3B2NiRe14.poscar,Mg3B2NiRe14,9.254369,0.699783941,
773-Mg3B2NiFe14.poscar,Mg3B2NiFe14,3.8134427,0.536778803,
775-Mg3B2NiOs14.poscar,Mg3B2NiOs14,14.138692,0.630396846,
776-Mg3B2NiCo14.poscar,Mg3B2NiCo14,3.2569492,0.503625307,
777-Mg3B2NiRh14.poscar,Mg3B2NiRh14,8.330685,0.458311254,
778-Mg3B2NiIr14.poscar,Mg3B2NiIr14,7.4153533,0.542308746,
779-Mg3B2NiNi14.poscar,Mg3B2NiNi14,17.487175,0.458645223,
784-Mg3B2NiAu14.poscar,Mg3B2NiAu14,14.941995,0.416382582,
802-Mg3B2PdTi14.poscar,Mg3B2PdTi14,2.6698637,0.551151028,
805-Mg3B2PdV14.poscar,Mg3B2PdV14,4.24096,0.55585652,
806-Mg3B2PdNb14.poscar,Mg3B2PdNb14,2.1217833,0.609755982,
807-Mg3B2PdTa14.poscar,Mg3B2PdTa14,13.887944,0.674222327,
808-Mg3B2PdMo14.poscar,Mg3B2PdMo14,7.002646,0.581687937,
809-Mg3B2PdW14.poscar,Mg3B2PdW14,2.4196846,0.624374575,
810-Mg3B2PdMn14.poscar,Mg3B2PdMn14,3.0424309,0.539767748,
811-Mg3B2PdTc14.poscar,Mg3B2PdTc14,3.317706,0.584525176,
812-Mg3B2PdRe14.poscar,Mg3B2PdRe14,2.7111297,0.678601139,
813-Mg3B2PdFe14.poscar,Mg3B2PdFe14,2.8933563,0.536231222,
815-Mg3B2PdOs14.poscar,Mg3B2PdOs14,2.8347726,0.618725749,
816-Mg3B2PdCo14.poscar,Mg3B2PdCo14,3.4122581,0.489840832,
817-Mg3B2PdRh14.poscar,Mg3B2PdRh14,3.9907055,0.459714277,
818-Mg3B2PdIr14.poscar,Mg3B2PdIr14,2.6962495,0.540851421,
819-Mg3B2PdNi14.poscar,Mg3B2PdNi14,2.476335,0.425505948,
824-Mg3B2PdAu14.poscar,Mg3B2PdAu14,8.115379,0.418755891,
842-Mg3B2PtTi14.poscar,Mg3B2PtTi14,10.287042,0.559915726,
845-Mg3B2PtV14.poscar,Mg3B2PtV14,3.547585,0.557457122,
846-Mg3B2PtNb14.poscar,Mg3B2PtNb14,4.7919626,0.609605519,
847-Mg3B2PtTa14.poscar,Mg3B2PtTa14,7.336053,0.678290687,
848-Mg3B2PtMo14.poscar,Mg3B2PtMo14,2.332187,0.575302147,
849-Mg3B2PtW14.poscar,Mg3B2PtW14,1.8402547,0.654755972,
850-Mg3B2PtMn14.poscar,Mg3B2PtMn14,2.9131851,0.545596532,
851-Mg3B2PtTc14.poscar,Mg3B2PtTc14,3.1554694,0.587056153,
852-Mg3B2PtRe14.poscar,Mg3B2PtRe14,5.396195,0.700952321,
853-Mg3B2PtFe14.poscar,Mg3B2PtFe14,3.0114188,0.538500547,
855-Mg3B2PtOs14.poscar,Mg3B2PtOs14,7.2357078,0.635355556,
856-Mg3B2PtCo14.poscar,Mg3B2PtCo14,2.989377,0.498633554,
857-Mg3B2PtRh14.poscar,Mg3B2PtRh14,1.7868702,0.441445391,
858-Mg3B2PtIr14.poscar,Mg3B2PtIr14,2.23177,0.553692265,
859-Mg3B2PtNi14.poscar,Mg3B2PtNi14,2.0912375,0.431635633,
864-Mg3B2PtAu14.poscar,Mg3B2PtAu14,3.1334996,0.43011849,
882-Mg3B2CuTi14.poscar,Mg3B2CuTi14,4.0616927,0.558785867,
885-Mg3B2CuV14.poscar,Mg3B2CuV14,3.8059974,0.566355485,
886-Mg3B2CuNb14.poscar,Mg3B2CuNb14,2.1027858,0.605677735,
887-Mg3B2CuTa14.poscar,Mg3B2CuTa14,12.086336,0.683999905,
888-Mg3B2CuMo14.poscar,Mg3B2CuMo14,5.18799,0.574808293,
889-Mg3B2CuW14.poscar,Mg3B2CuW14,8.507164,0.61529479,
890-Mg3B2CuMn14.poscar,Mg3B2CuMn14,3.2386684,0.550515871,
891-Mg3B2CuTc14.poscar,Mg3B2CuTc14,3.5498333,0.593540703,
892-Mg3B2CuRe14.poscar,Mg3B2CuRe14,2.6201043,0.695605657,
893-Mg3B2CuFe14.poscar,Mg3B2CuFe14,3.546093,0.535187118,
895-Mg3B2CuOs14.poscar,Mg3B2CuOs14,11.756565,0.62257534,
896-Mg3B2CuCo14.poscar,Mg3B2CuCo14,4.3987684,0.494952116,
897-Mg3B2CuRh14.poscar,Mg3B2CuRh14,4.110608,0.449651797,
898-Mg3B2CuIr14.poscar,Mg3B2CuIr14,2.3854852,0.53742051,
899-Mg3B2CuNi14.poscar,Mg3B2CuNi14,3.7781768,0.436073832,
904-Mg3B2CuAu14.poscar,Mg3B2CuAu14,2.228301,0.412643728,
922-Mg3B2AgTi14.poscar,Mg3B2AgTi14,3.0005352,0.568475651,
925-Mg3B2AgV14.poscar,Mg3B2AgV14,3.8419175,0.579855467,
926-Mg3B2AgNb14.poscar,Mg3B2AgNb14,2.4018912,0.615304798,
927-Mg3B2AgTa14.poscar,Mg3B2AgTa14,13.4152975,0.685959107,
928-Mg3B2AgMo14.poscar,Mg3B2AgMo14,6.502976,0.572623175,
929-Mg3B2AgW14.poscar,Mg3B2AgW14,8.438265,0.627434595,
930-Mg3B2AgMn14.poscar,Mg3B2AgMn14,2.722797,0.546917639,
931-Mg3B2AgTc14.poscar,Mg3B2AgTc14,3.1566057,0.594322238,
932-Mg3B2AgRe14.poscar,Mg3B2AgRe14,2.3559303,0.686471651,
933-Mg3B2AgFe14.poscar,Mg3B2AgFe14,3.4203134,0.529711922,
935-Mg3B2AgOs14.poscar,Mg3B2AgOs14,10.882688,0.622203458,
936-Mg3B2AgCo14.poscar,Mg3B2AgCo14,3.4560819,0.494792636,
937-Mg3B2AgRh14.poscar,Mg3B2AgRh14,3.530911,0.456862859,
938-Mg3B2AgIr14.poscar,Mg3B2AgIr14,2.0791824,0.537101604,
939-Mg3B2AgNi14.poscar,Mg3B2AgNi14,2.1183698,0.431180824,
944-Mg3B2AgAu14.poscar,Mg3B2AgAu14,6.0293427,0.415980813,
962-Mg3B2AuTi14.poscar,Mg3B2AuTi14,1.9482126,0.557366828,
965-Mg3B2AuV14.poscar,Mg3B2AuV14,3.7158108,0.557845603,
966-Mg3B2AuNb14.poscar,Mg3B2AuNb14,6.695296,0.590965049,
967-Mg3B2AuTa14.poscar,Mg3B2AuTa14,2.7699184,0.669586323,
968-Mg3B2AuMo14.poscar,Mg3B2AuMo14,4.454224,0.577458011,
969-Mg3B2AuW14.poscar,Mg3B2AuW14,2.3433688,0.643008338,
970-Mg3B2AuMn14.poscar,Mg3B2AuMn14,1.8665694,0.54477097,
971-Mg3B2AuTc14.poscar,Mg3B2AuTc14,2.7482305,0.580587863,
972-Mg3B2AuRe14.poscar,Mg3B2AuRe14,2.9415345,0.696331813,
973-Mg3B2AuFe14.poscar,Mg3B2AuFe14,2.370937,0.532001446,
975-Mg3B2AuOs14.poscar,Mg3B2AuOs14,5.936299,0.626259549,
976-Mg3B2AuCo14.poscar,Mg3B2AuCo14,2.82375,0.486323245,
977-Mg3B2AuRh14.poscar,Mg3B2AuRh14,2.9641948,0.442503069,
978-Mg3B2AuIr14.poscar,Mg3B2AuIr14,2.4657779,0.541133725,
979-Mg3B2AuNi14.poscar,Mg3B2AuNi14,1.7547569,0.431002786,
984-Mg3B2AuAu14.poscar,Mg3B2AuAu14,3.8522925,0.449627338,
1002-Mg3B2ZnTi14.poscar,Mg3B2ZnTi14,3.4172482,0.564211047,
1005-Mg3B2ZnV14.poscar,Mg3B2ZnV14,2.796774,0.572671383,
1006-Mg3B2ZnNb14.poscar,Mg3B2ZnNb14,4.2021794,0.60763158,
1007-Mg3B2ZnTa14.poscar,Mg3B2ZnTa14,3.1845999,0.680976654,
1008-Mg3B2ZnMo14.poscar,Mg3B2ZnMo14,8.994609,0.567797482,
1009-Mg3B2ZnW14.poscar,Mg3B2ZnW14,3.4326348,0.604597203,
1010-Mg3B2ZnMn14.poscar,Mg3B2ZnMn14,2.2990794,0.541701917,
1011-Mg3B2ZnTc14.poscar,Mg3B2ZnTc14,3.0334105,0.587634311,
1012-Mg3B2ZnRe14.poscar,Mg3B2ZnRe14,2.4462821,0.691118891,
1013-Mg3B2ZnFe14.poscar,Mg3B2ZnFe14,3.3723202,0.52651664,
1015-Mg3B2ZnOs14.poscar,Mg3B2ZnOs14,6.581226,0.623923112,
1016-Mg3B2ZnCo14.poscar,Mg3B2ZnCo14,2.822731,0.493129673,
1017-Mg3B2ZnRh14.poscar,Mg3B2ZnRh14,2.09769,0.452761835,
1018-Mg3B2ZnIr14.poscar,Mg3B2ZnIr14,7.1252637,0.534572081,
1019-Mg3B2ZnNi14.poscar,Mg3B2ZnNi14,6.650626,0.430443126,
1024-Mg3B2ZnAu14.poscar,Mg3B2ZnAu14,7.308496,0.403414668,
1042-Mg3B2CdTi14.poscar,Mg3B2CdTi14,2.6752863,0.567478759,
1045-Mg3B2CdV14.poscar,Mg3B2CdV14,2.6072993,0.574509604,
1046-Mg3B2CdNb14.poscar,Mg3B2CdNb14,2.2550414,0.615162715,
1047-Mg3B2CdTa14.poscar,Mg3B2CdTa14,3.0997128,0.679771721,
1048-Mg3B2CdMo14.poscar,Mg3B2CdMo14,6.237004,0.569083141,
1049-Mg3B2CdW14.poscar,Mg3B2CdW14,2.463719,0.613181769,
1050-Mg3B2CdMn14.poscar,Mg3B2CdMn14,2.1495986,0.534743013,
1051-Mg3B2CdTc14.poscar,Mg3B2CdTc14,2.6232653,0.586924449,
1052-Mg3B2CdRe14.poscar,Mg3B2CdRe14,2.7316766,0.678956966,
1053-Mg3B2CdFe14.poscar,Mg3B2CdFe14,5.001664,0.521126231,
1055-Mg3B2CdOs14.poscar,Mg3B2CdOs14,9.973529,0.607509295,
1056-Mg3B2CdCo14.poscar,Mg3B2CdCo14,2.3080206,0.485672824,
1057-Mg3B2CdRh14.poscar,Mg3B2CdRh14,5.2208757,0.449446915,
1058-Mg3B2CdIr14.poscar,Mg3B2CdIr14,7.5102735,0.527453308,
1059-Mg3B2CdNi14.poscar,Mg3B2CdNi14,5.5010166,0.42621177,
1064-Mg3B2CdAu14.poscar,Mg3B2CdAu14,7.655666,0.403291451,
1082-Mg3B2HgTi14.poscar,Mg3B2HgTi14,2.6527076,0.564499114,
1085-Mg3B2HgV14.poscar,Mg3B2HgV14,2.1837678,0.556898185,
1086-Mg3B2HgNb14.poscar,Mg3B2HgNb14,8.461889,0.607479085,
1087-Mg3B2HgTa14.poscar,Mg3B2HgTa14,2.653801,0.676745357,
1088-Mg3B2HgMo14.poscar,Mg3B2HgMo14,5.3223176,0.57179266,
1089-Mg3B2HgW14.poscar,Mg3B2HgW14,3.3792524,0.627441659,
1090-Mg3B2HgMn14.poscar,Mg3B2HgMn14,2.4780734,0.526034314,
1091-Mg3B2HgTc14.poscar,Mg3B2HgTc14,2.3871584,0.578020024,
1092-Mg3B2HgRe14.poscar,Mg3B2HgRe14,2.5960517,0.686141226,
1093-Mg3B2HgFe14.poscar,Mg3B2HgFe14,3.08671,0.530393734,
1095-Mg3B2HgOs14.poscar,Mg3B2HgOs14,2.214941,0.621312466,
1096-Mg3B2HgCo14.poscar,Mg3B2HgCo14,2.5833983,0.487489328,
1097-Mg3B2HgRh14.poscar,Mg3B2HgRh14,8.520892,0.424949774,
1098-Mg3B2HgIr14.poscar,Mg3B2HgIr14,7.8713875,0.531776023,
1099-Mg3B2HgNi14.poscar,Mg3B2HgNi14,10.104802,0.424657785,
1104-Mg3B2HgAu14.poscar,Mg3B2HgAu14,4.4451866,0.4114353,
1162-Mg3B2GaTi14.poscar,Mg3B2GaTi14,3.8028908,0.531499677,
1165-Mg3B2GaV14.poscar,Mg3B2GaV14,2.7906747,0.541230677,
1166-Mg3B2GaNb14.poscar,Mg3B2GaNb14,3.2328134,0.576407965,
1167-Mg3B2GaTa14.poscar,Mg3B2GaTa14,11.503885,0.655109794,
1168-Mg3B2GaMo14.poscar,Mg3B2GaMo14,2.294278,0.537538724,
1169-Mg3B2GaW14.poscar,Mg3B2GaW14,7.5527625,0.605430781,
1170-Mg3B2GaMn14.poscar,Mg3B2GaMn14,2.9927506,0.510914578,
1171-Mg3B2GaTc14.poscar,Mg3B2GaTc14,2.2075715,0.552916795,
1172-Mg3B2GaRe14.poscar,Mg3B2GaRe14,7.5431895,0.658123717,
1173-Mg3B2GaFe14.poscar,Mg3B2GaFe14,4.1368284,0.512311694,
1175-Mg3B2GaOs14.poscar,Mg3B2GaOs14,3.2626338,0.588921045,
1176-Mg3B2GaCo14.poscar,Mg3B2GaCo14,2.4992678,0.473422052,
1177-Mg3B2GaRh14.poscar,Mg3B2GaRh14,11.405574,0.427667721,
1178-Mg3B2GaIr14.poscar,Mg3B2GaIr14,6.4453597,0.512817185,
1179-Mg3B2GaNi14.poscar,Mg3B2GaNi14,4.1275764,0.42511556,
1184-Mg3B2GaAu14.poscar,Mg3B2GaAu14,9.479517,0.396957591,
1202-Mg3B2InTi14.poscar,Mg3B2InTi14,3.7341995,0.548756641,
1205-Mg3B2InV14.poscar,Mg3B2InV14,2.5769114,0.55999417,
1206-Mg3B2InNb14.poscar,Mg3B2InNb14,7.028272,0.601301581,
1207-Mg3B2InTa14.poscar,Mg3B2InTa14,11.9435005,0.672430798,
1208-Mg3B2InMo14.poscar,Mg3B2InMo14,6.8978434,0.56174977,
1209-Mg3B2InW14.poscar,Mg3B2InW14,9.30932,0.630265842,
1210-Mg3B2InMn14.poscar,Mg3B2InMn14,2.7988086,0.528216401,
1211-Mg3B2InTc14.poscar,Mg3B2InTc14,2.4907942,0.570565288,
1212-Mg3B2InRe14.poscar,Mg3B2InRe14,2.4000652,0.677694371,
1213-Mg3B2InFe14.poscar,Mg3B2InFe14,3.2947063,0.524049787,
1215-Mg3B2InOs14.poscar,Mg3B2InOs14,10.339913,0.608997347,
1216-Mg3B2InCo14.poscar,Mg3B2InCo14,2.7073236,0.481855958,
1217-Mg3B2InRh14.poscar,Mg3B2InRh14,6.155274,0.439972946,
1218-Mg3B2InIr14.poscar,Mg3B2InIr14,6.8024335,0.530521303,
1219-Mg3B2InNi14.poscar,Mg3B2InNi14,2.1745343,0.430978544,
1224-Mg3B2InAu14.poscar,Mg3B2InAu14,12.937089,0.404520967,
1282-Mg3B2GeTi14.poscar,Mg3B2GeTi14,2.9706554,0.538057153,
1285-Mg3B2GeV14.poscar,Mg3B2GeV14,3.7942386,0.540549234,
1286-Mg3B2GeNb14.poscar,Mg3B2GeNb14,7.6952176,0.57953909,
1287-Mg3B2GeTa14.poscar,Mg3B2GeTa14,3.1531765,0.67702466,
1288-Mg3B2GeMo14.poscar,Mg3B2GeMo14,7.2638526,0.559213429,
1289-Mg3B2GeW14.poscar,Mg3B2GeW14,4.2686973,0.629160056,
1290-Mg3B2GeMn14.poscar,Mg3B2GeMn14,2.7555833,0.534942912,
1291-Mg3B2GeTc14.poscar,Mg3B2GeTc14,2.4732094,0.568350107,
1292-Mg3B2GeRe14.poscar,Mg3B2GeRe14,2.7945914,0.70244143,
1293-Mg3B2GeFe14.poscar,Mg3B2GeFe14,2.89201,0.518356238,
1295-Mg3B2GeOs14.poscar,Mg3B2GeOs14,12.169581,0.630848799,
1296-Mg3B2GeCo14.poscar,Mg3B2GeCo14,3.284614,0.491291247,
1297-Mg3B2GeRh14.poscar,Mg3B2GeRh14,4.8915935,0.453139649,
1298-Mg3B2GeIr14.poscar,Mg3B2GeIr14,12.136476,0.540624935,
1299-Mg3B2GeNi14.poscar,Mg3B2GeNi14,2.2721949,0.43557296,
1304-Mg3B2GeAu14.poscar,Mg3B2GeAu14,9.387815,0.417575773,
1322-Mg3B2SnTi14.poscar,Mg3B2SnTi14,3.7182798,0.535850639,
1325-Mg3B2SnV14.poscar,Mg3B2SnV14,2.879851,0.544058032,
1326-Mg3B2SnNb14.poscar,Mg3B2SnNb14,7.677865,0.589599979,
1327-Mg3B2SnTa14.poscar,Mg3B2SnTa14,2.4385839,0.66078889,
1328-Mg3B2SnMo14.poscar,Mg3B2SnMo14,6.084538,0.554034982,
1329-Mg3B2SnW14.poscar,Mg3B2SnW14,6.300162,0.622840779,
1330-Mg3B2SnMn14.poscar,Mg3B2SnMn14,3.3494503,0.527126683,
1331-Mg3B2SnTc14.poscar,Mg3B2SnTc14,3.367579,0.546719621,
1332-Mg3B2SnRe14.poscar,Mg3B2SnRe14,2.2980196,0.667922963,
